Time,Time Code,Country Name,Country Code,"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Net official flows from UN agencies, IFAD (current US$) [DT.NFL.IFAD.CD]","Net official flows from UN agencies, ILO (current US$) [DT.NFL.ILOG.CD]","Net official flows from UN agencies, UNAIDS (current US$) [DT.NFL.UNAI.CD]","Net official flows from UN agencies, UNFPA (current US$) [DT.NFL.UNFP.CD]","Net official flows from UN agencies, UNICEF (current US$) [DT.NFL.UNCF.CD]","Net official flows from UN agencies, WFP (current US$) [DT.NFL.WFPG.CD]","Net official flows from UN agencies, WHO (current US$) [DT.NFL.WHOL.CD]",Net migration [SM.POP.NETM],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],GNI per capita growth (annual %) [NY.GNP.PCAP.KD.ZG],GNI (current US$) [NY.GNP.MKTP.CD],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Net trade in goods and services (BoP, current US$) [BN.GSR.GNFS.CD]","Net official flows from UN agencies, UNDP (current US$) [DT.NFL.UNDP.CD]"
2015,YR2015,Peru,PER,-7999614643,3.865465828,334829986.6,4529646.873,844519.9728,871442.0199,1367958.188,1280606.627,..,..,2462,1.89805E+11,2.048956732,3.320269489,1.83306E+11,45.16276869,-5481996330,381322.1455
2015,YR2015,Philippines,PHL,-99650560.95,1.84017849,514950012.2,3878721.952,1711249.948,349801.9874,3849133.253,3958415.747,518828.9881,2081538.916,6954,3.06446E+11,4.587218252,4.361532013,3.41467E+11,59.14159211,-17854385030,1780169.487
2015,YR2015,Russian Federation,RUS,15232100000,0.502608374,..,..,..,..,..,..,..,..,384942,1.36348E+12,-2.183885472,-2.183860224,1.32573E+12,49.35934931,1.11246E+11,..
2015,YR2015,Rwanda,RWA,-158630539.6,1.898064831,1088439941,9079113.007,397379.9944,780740.9763,2322877.169,7738783.36,2919708.967,2258759.499,-14477,8539424910,6.290324821,6.683959326,8377080753,45.22492971,-1489712842,6643069.744
2015,YR2015,Samoa,WSM,-23162686.32,3.259989775,93720001.22,-66091.00103,182510.0034,..,..,..,..,1267879.725,-3137,824160018.2,2.924962048,4.71649221,807839940.6,74.63435456,-140183984.5,618612.051
2015,YR2015,Sao Tome and Principe,STP,-25269253.02,8.834880294,48950000.76,926685.9293,173749.9982,..,554895.3414,1360875.249,148660.0041,1037722.468,-1800,316066072.3,2.037437197,..,315036266.3,..,-96054956.62,445185.1249
2015,YR2015,Senegal,SEN,-377802064.4,2.301949354,869400024.4,4227084.16,542970.0017,138053.9984,2109902.859,5538742.542,2136096.001,1413777.947,-31006,17774766636,3.508054186,2.784896033,17312461340,58.11033767,-2271452518,4019623.28
2015,YR2015,Serbia,SRB,-1998858560,5.908669981,301230011,..,133070.007,..,353094.0115,910755.8131,..,413699.7163,7368,39655958843,2.311015889,1.450845847,37809807612,97.39576666,-3234473621,309466.66
2015,YR2015,Sierra Leone,SLE,-252435829.4,5.98370116,944340026.9,10731738.09,321709.9905,865559.9952,2359202.623,10075276.37,346395.9992,2189452.41,-356,4218723875,-22.48844836,-21.95081998,4162054006,66.8026118,-1447951542,5816253.185
2015,YR2015,Solomon Islands,SLB,-27508876.56,2.463684513,190029998.8,-87123.99751,153510.0043,..,..,510145.4258,..,1420836.687,-1603,1307908070,-0.860529804,-1.599889963,1283707481,88.1884135,-94369031.3,908300.6978
2015,YR2015,Somalia,SOM,..,5.679475164,1260560059,..,293520.0036,373075.9919,4693710.327,15966871.26,15682808.88,624130.0106,-17178,5335000000,11.24943078,..,5305760750,94.18931584,..,8962727.547
2015,YR2015,South Africa,ZAF,3993788901,0.438735792,1420270020,..,924749.9704,1794944.048,1704248.071,1812112.927,39406.99995,2575116.396,644996,3.4671E+11,-0.757928114,-0.127725169,3.38767E+11,56.72667614,-4456305640,617374.301
2015,YR2015,South Sudan,SSD,-1180000,0.001250229,1674829956,3521554.947,22800.00038,1298985.004,3592742.682,10604172.71,30050264.36,2704449.415,-160109,11997800760,-10.64207441,-5.799706285,10522802564,65.55134918,-776950000,3299460.649
2015,YR2015,Sri Lanka,LKA,-626668319.8,0.798271027,445010009.8,2415776.014,893159.9855,96802.00368,1258444.905,1101130.009,826735.9734,2166889.429,-98598,85140963537,3.251852306,..,83118685911,46.91797081,-6063314670,1631098.866
2015,YR2015,St. Lucia,LCA,-128965525.4,8.423964336,13760000.23,-100534.9979,81909.99925,..,..,..,..,..,0,1807227215,-1.822025304,..,1654322030,..,138248506.3,..
2015,YR2015,St. Vincent and the Grenadines,VCT,-115778056.5,15.74960074,13500000,..,69459.99712,..,..,..,..,..,-1295,786554592.6,3.20029549,..,768334963,..,-132713776.9,..
2015,YR2015,Sudan,SDN,-1728373403,2.033736207,968150024.4,-3931068.897,380809.9926,496048.9869,3982249.975,15523096.08,395089.0005,1549887.3,49080,84985132167,-1.207998062,-1.557888258,83074332675,1.500995916,-5250554114,3567577.6
2015,YR2015,Suriname,SUR,-266741456,3.582893329,15979999.54,..,88880.0025,9906.999767,..,..,..,..,-976,5126188135,-4.383405011,..,5112916762,..,-838499616,166430.4137
2015,YR2015,Syrian Arab Republic,SYR,..,..,4898459961,-1778928.041,197449.9971,..,1824783.087,1948800.683,21096279.14,573427.2599,-827474,16468399180,0.146192502,..,15848198142,51.08620782,..,1056601.048
2015,YR2015,Tajikistan,TJK,-454012320,5.48890562,410489990.2,8745266.914,86410.00092,85591.0033,719609.201,2749982.119,982237.9947,486550.8974,-18984,8271454301,3.560193553,..,9798023722,..,-2500212937,3730646.133
2015,YR2015,Tanzania,TZA,-1506024896,3.17870257,2583340088,5657853.127,666270.0176,1023388.028,4528614.521,21894634.25,1791795.015,2251975.06,201562,47378603784,2.674204145,2.403779203,46478408726,40.75768023,-4233069152,7704967.499
2015,YR2015,Thailand,THA,-3936528344,2.224684385,58669998.17,..,430579.9901,829373.0021,1514503.002,1068833.828,732460.022,2930136.919,32595,4.01296E+11,2.644812515,..,3.80595E+11,124.8396622,41680325907,353044.0331
2015,YR2015,Timor-Leste,TLS,-30328700,2.696576493,212289993.3,235607.9966,1180899.978,..,1742688.894,1439705.014,116486.9964,2341367.96,-5529,1594447631,0.974983728,-19.40143715,2792624634,59.91998092,-1228659498,1059078.455
2015,YR2015,Togo,TGO,90793247.47,6.167622343,199470001.2,1781478.047,209399.9982,498896.0028,1446889.281,4641665.936,..,1331379.056,-1985,4180866177,3.127379718,5.418934022,4321508267,93.65978403,-918413325.9,4978053.093
2015,YR2015,Tonga,TON,-6568362.563,1.452875242,68400001.53,253446.0127,..,..,..,..,..,813561.9164,-2495,437006227.2,1.652378933,1.974913004,441521434.8,81.4514051,-186642104.3,62741.39881
2015,YR2015,Tunisia,TUN,-970521888.7,2.119965588,494739990.2,2018131.018,454530.0007,64397.99815,458514.6606,1015808.344,..,1354365.349,-25230,45780077488,-0.157956661,0.690156202,44599918434,87.24853066,-4800815650,873001.039
2015,YR2015,Turkiye,TUR,-14167000000,2.228697034,2141260010,2441149.95,1018239.975,..,1038668.871,1187475.562,91641.0014,1013017.058,341261,8.64317E+11,4.04114037,..,8.54633E+11,51.0885436,-18322000000,2709915.161
2015,YR2015,Turkmenistan,TKM,..,8.499978451,22270000.46,..,..,..,637688.0407,1150740.266,..,355648.011,-9612,35799714286,4.592543895,..,33705628571,81.29993057,..,565258.9202
2015,YR2015,Tuvalu,TUV,0,0.814959184,49650001.53,..,123700.0003,..,..,-15820.27972,..,95005.22912,-159,36811659.53,10.63999724,..,56981368.79,..,-59842777.99,32290.7418
2015,YR2015,Uganda,UGA,-737369521.1,2.277605067,1637079956,11595305.44,240989.998,1061607.003,5697184.086,20364892.96,9112096.786,2319881.201,-62377,32387183845,1.985923773,2.413306199,31759208216,37.68929833,-2605057422,8546315.193
2015,YR2015,Ukraine,UKR,236000000,-0.217508418,1449349976,..,409420.0134,1097488.999,879118.2041,1811297.178,1627887.964,748738.5869,-21937,91030959455,-9.443832191,-4.623073983,94833346304,107.8066163,-2362000000,899406.6715
2015,YR2015,Uzbekistan,UZB,-1036625230,1.207940145,450480011,2667999.983,191839.993,369289.9942,1049424.291,4861314.297,..,557885.4084,-20380,86196265192,5.364816972,..,87622913322,30.75050866,-2822480237,3344576.359
2015,YR2015,Vanuatu,VUT,-29211170.4,4.244423917,183960006.7,..,145850.0028,..,..,-325353.384,387017.0116,1055246.592,-756,730870581.7,-1.997430873,-1.735017699,743900346.1,113.0471898,-167912473.1,596557.2596
2015,YR2015,Vietnam,VNM,-10700000000,4.931907477,3167239990,27466159.82,1258870.006,683911.0255,3843837.023,4144909.382,..,4571768.284,-4761,2.39258E+11,5.877861594,4.565569934,2.27117E+11,144.9142203,2609000000,9155681.61
2015,YR2015,West Bank and Gaza,PSE,-29667905.72,0.751035804,1872209961,2540713.072,1443390.012,..,1360609.412,5330564.976,1682454.944,1053780.437,-22904,13972400000,1.372585088,2.969397962,15684800000,70.78096819,-5401124720,1798403.144
2015,YR2015,"Yemen, Rep.",YEM,15444808.35,-0.036388248,1776050049,-4824765.205,325929.9994,151326.9991,3266065.359,10149710.66,7087889.194,3453515.768,-38355,42444495590,-29.9217613,..,41099139151,59.16784273,-5830133441,3774558.067
2015,YR2015,Zambia,ZMB,-1724246018,7.44741669,797140014.6,8214678.764,1013460.04,1196109.056,2913997.173,8749936.104,1256886.005,1892559.648,16283,21251216799,-0.312861216,..,20839208733,79.86541681,-645149166.6,3914205.074
2015,YR2015,Zimbabwe,ZWE,-399200000,1.999687363,788289978,-18254745.48,1611829.996,1584727.049,2934693.336,8389909.744,2336222.887,2664951.563,-59918,19963120610,-0.132759722,-1.728409118,17604879510,56.74881108,-3250612627,5864303.589
2016,YR2016,Afghanistan,AFG,-79585268.75,0.519387403,4069379883,11617589.95,746070.0274,..,5068171.024,44163532.26,12644548.42,2430478.096,-90238,18019558182,-0.345802497,..,18199126228,..,-6191463867,8247223.854
2016,YR2016,Albania,ALB,-1037328978,8.805091978,171039993.3,-1294427.991,265700.0124,..,490424.9012,1027151.585,..,346421.5994,-10887,11861199831,3.480293217,3.8974284,12053832974,74.80986282,-2001510213,406285.2859
2016,YR2016,Algeria,DZA,-1591723072,1.023696387,144550003.1,..,294930.011,185147.5984,262353.8971,953408.1221,-34510.03879,1333889.008,-36227,1.60034E+11,1.163147577,2.558215522,1.58474E+11,55.92566788,-27449490181,394518.435
2016,YR2016,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,-1641,671000000,0.113644342,..,..,159.1654247,..,..
2016,YR2016,Angola,AGO,452522618.9,-0.360184289,201270004.3,2399736.643,484710.0079,1296157.241,1680480.003,9215492.249,..,3003059.149,91623,49840491178,-6.01178347,-6.245059045,47241256785,53.37015807,2642737293,2775580.645
2016,YR2016,Argentina,ARG,-1473633407,0.584749932,2619999.886,-4377989.769,1427549.958,759145.6175,198190.1973,851610.899,..,..,5215,5.57531E+11,-3.110063898,-3.464589466,5.45251E+11,26.09388785,-4035498244,384264.648
2016,YR2016,Armenia,ARM,-263304563.1,3.165367601,286109985.4,5014177.799,109499.9984,..,497763.0973,979520.0229,..,347460.2699,-26804,10546135160,0.646135943,-0.937592615,10791194736,76.07796746,-905845561.9,608697.0568
2016,YR2016,Azerbaijan,AZE,-1926065000,11.88265332,79389999.39,-726924.0022,153650.0007,..,414124.1908,704570.5318,..,419900.8942,1484,37867518957,-4.17717168,..,35591903240,90.07731873,1051820000,449699.5211
2016,YR2016,Bangladesh,BGD,-2292208318,0.879489436,2532820068,42216526.03,1284629.941,216235.9953,6904083.729,22203199.39,1110893.011,7749347.687,-55013,2.65236E+11,5.803210398,4.106017567,2.77663E+11,31.33415013,-10505302542,7086114.883
2016,YR2016,Belarus,BLR,-1124000000,2.612805022,-25180000.31,..,27429.99978,13117.19976,316237.5987,869960.4869,..,720991.2539,15258,47722657821,-2.611913805,-2.967606403,45472290913,125.2093229,-8800000,474326.7596
2016,YR2016,Belize,BLZ,-31014601.31,1.449342971,34959999.08,174280.0027,80859.99638,..,..,1176425.457,..,..,1283,2258500000,-1.91523472,-2.641784529,2147050000,95.68297543,-163283832.5,253206.1338
2016,YR2016,Benin,BEN,-114409648.3,1.11488131,500760009.8,369576.1561,238480.0017,480904.1023,1641820.55,6778899.67,1544464.946,1206724.524,3827,11821065852,0.335852248,0.268955283,11718306954,58.98692834,-526019054.9,3898795.605
2016,YR2016,Bhutan,BTN,-11884162.35,0.550454644,51599998.47,1267682.314,..,1898.000017,734067.3208,1011716.962,22569.00072,1882126.212,-521,2158972129,7.191508662,5.474450212,1973485495,83.40888503,-594968891.5,858461.1416
2016,YR2016,Bolivia,BOL,-246499489.9,0.988080149,696510009.8,4517248.154,455199.9867,11859.4002,988329.5894,2147641.182,52792.00152,..,-10071,33941126200,2.663074188,4.312480788,33320230250,56.40103451,-2514014188,841895.9379
2016,YR2016,Bosnia and Herzegovina,BIH,-309306445.2,1.851782797,446109985.4,859086.2751,220760.0027,..,424147.9039,847468.6742,..,446985.7812,-32195,16913330977,4.434014241,3.867000051,16936280697,89.30824851,-2810928851,427326.8878
2016,YR2016,Botswana,BWA,27171118.15,0.944948457,90569999.69,456094.3544,483709.991,750390.4104,629839.0031,922953.3076,..,887453.6753,3129,15082579074,5.048819755,-1.212691989,13792073120,100.4646898,1308031982,484668.8509
2016,YR2016,Brazil,BRA,-59601145882,4.137362633,674630004.9,7572820.187,1960379.958,596675.2172,1185910.225,2637593.985,..,..,82589,1.7957E+12,-4.057423002,-4.286993574,1.7576E+12,24.53368208,13941849912,184919.998
2016,YR2016,Bulgaria,BGR,-661410000,2.758707092,..,..,..,..,..,..,..,..,-14947,53953897624,3.765068555,3.70447,52276668552,122.8338242,2564990000,..
2016,YR2016,Burkina Faso,BFA,-340113213.4,3.043803422,1029479980,3751127.005,388049.9899,627843.678,2470782.757,14250227.93,3227956.295,1594093.8,-7603,12833363370,2.893498327,2.90950581,12261728543,57.8931728,-796037006.8,5414412.498
2016,YR2016,Burundi,BDI,-18977.0905,0.002099796,742640014.6,12617388.73,142959.9971,488725.8112,1589272.618,11108958.24,5060029.03,1179098.248,-109490,2639321161,-2.20613383,-2.27234725,2638052589,23.04372526,-544357949.8,8361888.885
2016,YR2016,Cabo Verde,CPV,-118483738.4,7.595390636,115239997.9,1044000.387,277220.0108,..,508000.0162,1212836.623,..,779808.2829,-1408,1663008687,3.537964367,3.667173108,1603567081,104.1918617,-285060859,534638.3452
2016,YR2016,Cambodia,KHM,-2396841375,12.36922143,728299987.8,9309863.091,528550.0288,647370.8749,2390779.495,5485544.682,3727433.92,1468177.676,-40577,20016747754,5.516206233,5.79028389,18967808919,126.950029,-2244081820,2881316.185
2016,YR2016,Cameroon,CMR,-702817614.1,1.963349385,756609985.4,5553721.905,1092319.965,729985.8928,2906291.246,11394674.3,4863111.019,1664307.952,13251,33814337900,1.454232673,1.145105347,33255787660,40.63863153,-828668887.1,1874961.376
2016,YR2016,Central African Republic,CAF,..,0.397590036,506760009.8,1728962.779,241659.9989,641090.2739,1618791.938,7036331.177,4707466.125,2669666.052,-52758,1825018191,2.938099239,3.037388591,1847781813,50.53064402,..,5740872.383
2016,YR2016,Chad,TCD,..,2.42312826,624460022,2650527.954,204490.006,558740.0794,2821050.167,15562374.11,2713408.947,1540912.747,21546,10097778354,-9.161225856,-8.176120984,9911697594,63.29692513,..,3564138.412
2016,YR2016,China,CHN,41674876170,1.55564215,-791440002.4,21832637.79,1561280.012,1152437.687,1592326.88,7065320.969,..,3736466.646,-153054,1.12333E+13,6.238215448,6.21565079,1.11776E+13,36.89441502,2.55737E+11,2048055.172
2016,YR2016,Colombia,COL,-9340585801,4.899827496,1106500000,1755869.985,482250.005,161948.9938,933108.9258,1090655.684,201377.0044,..,79978,2.82825E+11,1.002272725,1.210608371,2.79697E+11,36.20265298,-13451129309,559103.9658
2016,YR2016,Comoros,COM,-3569823.73,0.352458387,53750000,-149675.7716,247350.0073,..,785626.173,1449818.254,..,1020060.658,-1136,1012835518,1.102932073,1.132732015,1018354739,37.13287972,-159896893.3,1160194.755
2016,YR2016,"Congo, Dem. Rep.",COD,-932374669.4,2.510784143,2102330078,-1059512.496,539799.9883,1737255.216,8082366.943,68126159.67,7578990.936,2471198.559,173022,37134799975,-1.088996021,5.368811423,36345365361,55.92521026,-2224819934,13716777.8
2016,YR2016,"Congo, Rep.",COG,1147138979,0.495224682,87050003.05,1867715.001,194639.9957,551856.8754,1188286.662,2149225.473,794889.9865,1401145.101,-14788,10219341277,-12.88925187,-15.14279614,9828534980,130.7777273,-2691494916,1335813.403
2016,YR2016,Costa Rica,CRI,-2127035024,4.452962387,100720001.2,..,560119.9865,2582.000103,416823.5958,688660.0256,..,..,4150,58847016045,3.151513388,4.128974284,56395465464,62.17847818,683777504.5,421395.0932
2016,YR2016,Cote d'Ivoire,CIV,-549220091.3,1.204796719,615789978,1869946.361,1310580.015,798667.0732,2912082.195,11946985.24,613927.0067,1229111.433,-20148,47964234560,4.448644965,4.358883603,46887633191,47.51560255,1077209216,3267659.426
2016,YR2016,Cuba,CUB,..,..,2346110107,-1156447.172,14109.99987,..,484136.7006,1105835.319,..,..,-14454,91370000000,0.494991593,0.332134813,90086000000,27.26934442,..,441676.5869
2016,YR2016,Djibouti,DJI,-159997974.4,6.142062351,185350006.1,862338.1853,106229.9982,384002.5067,729075.3126,1086004.734,977348.0296,703453.3024,1623,2604955229,5.34352223,3.25610961,2524970309,213.0719986,-144419978.8,833440.8998
2016,YR2016,Dominica,DMA,-41382233.85,7.334736698,8569999.695,-86283.9967,80859.99638,..,..,..,..,..,179,576229629.6,2.663927282,..,555100555.6,101.7823399,-59773599.79,140161.3057
2016,YR2016,Dominican Republic,DOM,-2406700000,3.323570834,176699996.9,8200734.138,278010.0107,395145.3865,527289.3906,1343332.648,..,..,-30181,75704720190,5.425601523,5.181054622,72451620190,51.58597126,-2619400000,377878.4275
2016,YR2016,Ecuador,ECU,-764226868.1,0.764611252,243229995.7,1011019.945,400249.9878,1191.19999,765394.2108,2087670.803,1324288.964,..,27063,99937696000,-2.690499476,-2.796305241,98028639000,38.52134034,574904548.8,1036682.606
2016,YR2016,"Egypt, Arab Rep.",EGY,-7900200000,2.438562781,2437350098,16161891.94,1009520.054,105397.0009,1571140.17,2913362.98,1708904.982,2159619.331,4132,3.32442E+11,2.192208625,2.605124886,3.2797E+11,30.24654905,-34677100000,639418.9
2016,YR2016,El Salvador,SLV,-347852921.6,1.981980316,128970001.2,2561866.045,725080.0133,116377.3015,761044.6215,1022783.637,530676.0073,..,-47499,24191430000,2.220085404,1.632668212,22945050000,72.81909337,-3846089576,450367.5401
2016,YR2016,Equatorial Guinea,GNQ,..,0.480381904,6920000.076,-49872.99815,145160.0045,248946.1005,544943.3923,1199306.488,..,524173.3789,17109,11240809132,-12.20283544,-8.800043204,8709938548,92.60073072,..,341973.4836
2016,YR2016,Eritrea,ERI,..,..,66819999.69,6069920.54,213080.0039,55143.59847,878454.6256,2825709.343,..,1095713.139,-55530,..,..,..,..,..,..,5538057.327
2016,YR2016,Eswatini,SWZ,-34160178.03,0.703666733,147639999.4,-1023897.767,468290.0012,971055.6269,731345.1171,1408193.827,328211.8142,946367.7406,-10295,3816022047,0.302953769,-1.347186557,3610868073,86.65163682,44939550.6,753584.3849
2016,YR2016,Ethiopia,ETH,-4142937496,5.576212728,4082870117,33966331.48,470120.0128,820571.8994,6444245.338,38996749.88,16280845.64,2965979.338,115812,74296618481,6.501211497,6.575224904,74053937525,34.8990528,-14091223544,10847601.89
2016,YR2016,Fiji,FJI,-408052302.7,7.943274517,117400001.5,115330.0032,249380.0074,506631.6128,..,-33282.20919,..,2240820.169,-11139,4930204220,2.315025215,..,4660905513,97.17449078,-191708790.3,2321755.409
2016,YR2016,Gabon,GAB,..,8.868153591,41619998.93,-117360.0033,181559.9948,468666.7025,620631.6948,894960.9995,..,1561852.694,7395,14023890620,-0.731650626,0.258961496,12934875312,70.13338106,..,397372.5438
2016,YR2016,"Gambia, The",GMB,-71169846.25,4.703699331,91989997.86,4322578.43,284539.9976,76204.59795,809334.5761,1697583.199,-112532.4816,844084.7993,-3477,1484579844,-0.875473407,-0.383554603,1456755151,46.02140369,-185187985.8,3259599.686
2016,YR2016,Georgia,GEO,-1246820534,10.96187068,462730011,-498639.0173,26009.99922,..,564752.3999,1008576.512,..,446846.2467,-10591,15141758567,2.844902055,0.387065768,14440358558,96.82581761,-2310734036,584465.4441
2016,YR2016,Ghana,GHA,-3470668373,6.205506347,1318650024,4831745.148,346500.0093,791979.1937,2593755.722,8497202.873,236355.0067,1137188.554,7014,56165172899,0.983231575,0.006873578,53961581129,67.87700019,-3066606287,4590317.249
2016,YR2016,Grenada,GRD,-93216530.68,10.34781744,8579999.924,145401.9994,85490.00323,..,..,..,..,..,-190,1061640741,2.887909479,..,964617074.1,..,-4688369.071,59990.33898
2016,YR2016,Guatemala,GTM,-965023370,1.280452479,265450012.2,2055298.805,441060.0066,1049400.568,1242527.604,1280916.929,3312865.019,..,-39266,66053725049,0.989365749,1.213783396,64628417703,46.37273752,-5854835050,423082.2921
2016,YR2016,Guinea,GIN,-1597343632,18.82800865,560739990.2,222618.863,631789.9823,388784.796,3573018.551,10319706.92,287194.9971,1592757.583,-14196,8595955581,7.987763805,7.874450971,8446956121,111.8394625,-2670967517,5688024.521
2016,YR2016,Guinea-Bissau,GNB,-13954800,1.206246005,196820007.3,-135385.4984,226469.9936,6877.799984,..,3324038.506,621272.0275,726648.7479,-1392,1179004941,3.619604132,3.771758752,1208741920,57.81222441,-33476830,2564468.145
2016,YR2016,Guyana,GUY,-136654036.4,3.628485801,70019996.64,-220924.0049,104939.9972,683591.783,..,2256979.704,..,..,-6311,4482697337,3.253246028,2.612645172,4478082235,..,-257308535.9,536256.1941
2016,YR2016,Haiti,HTI,-104900000,0.74994493,1071680054,2684698.82,346579.9987,1224885.225,2241782.427,4417922.02,7528732.777,..,-33902,13987693739,0.386161159,0.463138971,14035590264,45.07415776,-2761612945,3968537.331
2016,YR2016,Honduras,HND,-900072751.5,5.28156557,412399993.9,1142267.227,292919.9934,465306.1032,1078715.563,1358442.068,4322062.969,..,-6685,21717622071,2.066839346,1.604001067,20197398730,99.81571695,-3177734391,575973.8088
2016,YR2016,India,IND,-39411278940,1.937363198,2678669922,21363336.56,1598430.037,1332758.188,7328520.298,58949291.23,..,8019295.692,68119,2.2948E+12,6.980989701,6.994069678,2.24794E+12,40.08248571,-41579206265,6103317.261
2016,YR2016,Indonesia,IDN,-16135916019,0.487372471,-108279998.8,16657609.94,829410.0165,760536.015,3157726.288,4916637.897,173222.0054,4693969.727,-38653,9.31877E+11,3.926698091,4.059883123,9.02045E+11,37.4213418,8234324960,1235155.106
2016,YR2016,"Iran, Islamic Rep.",IRN,..,0.736317507,116190002.4,..,93950.00339,347878.8137,997250.7954,1878069.997,546157.0024,1138530.612,23759,4.57955E+11,6.835675353,6.885365629,4.58483E+11,40.38784692,..,341195.8516
2016,YR2016,Iraq,IRQ,6560200000,-3.754985923,2286330078,..,376359.9992,..,1495598.912,2534650.087,11282606.12,1074862.838,-75580,1.66602E+11,11.02301619,11.11437944,1.65041E+11,54.58832019,2713640000,1163947.463
2016,YR2016,Jamaica,JAM,-657890736.3,6.592097091,26850000.38,..,84320.0013,499145.2098,..,884758.1148,..,..,-11329,14077109397,1.076815428,-0.119362699,13482109597,76.45515896,-1837864662,466069.1917
2016,YR2016,Jordan,JOR,-1549718310,3.892851427,2727469971,118427.5374,1380040.05,..,869803.4883,2701153.04,5020081.997,424441.278,49192,39892551149,-2.820745316,-2.481319136,39586903550,88.89018716,-8292112676,444677.1741
2016,YR2016,Kazakhstan,KAZ,-13749208891,12.54662028,62459999.08,..,111639.9989,785367.7869,411146.313,874077.1413,..,782510.7574,-7445,1.37278E+11,-0.327514633,-4.891776788,1.23828E+11,60.31159659,5172278296,275886.8635
2016,YR2016,Kenya,KEN,-352628512.9,0.627591458,2188389893,7141443.729,408780.0086,1364248.395,5135807.991,17134029.39,5804879.665,1701324.105,-29727,74815121315,1.943668144,11.51143085,73804795654,34.86501957,-6258681911,4953642.845
2016,YR2016,Kiribati,KIR,-1686369.592,1.012249069,60840000.15,670793.6525,111610.0028,..,..,220795.9145,..,551483.4523,-838,178509812.7,-1.994793049,-13.56575958,318153434.4,128.6980795,-161482389.7,..
2016,YR2016,"Korea, Dem. People's Rep.",PRK,..,..,61020000.46,-14031.99974,..,..,723439.2762,2563354.254,2370009.899,3702724.457,-3218,..,..,..,..,..,..,2993951.559
2016,YR2016,Kosovo,XKX,-196726633.3,3.647961255,370029998.8,..,..,..,295868.4862,747944.355,..,..,-31383,6682832632,6.203622556,5.80083102,6765304516,75.01881231,-1824923278,390043.5567
2016,YR2016,Kyrgyz Republic,KGZ,-578968800,9.088688279,320679992.7,5508562.565,182260.0067,14260.49974,709054.1124,1372707.963,..,997366.8456,-25279,6813092066,2.231805266,0.57036235,6455292066,105.823574,-2339826753,1968397.021
2016,YR2016,Lao PDR,LAO,-920111853.7,5.877746708,399459991.5,3313373.089,248329.9971,66681.89913,1729302.049,2688849.926,1186035.037,1068326.473,-11401,15912495369,5.408586405,5.288036689,15228402733,75.09189092,-1315153029,2534491.777
2016,YR2016,Lebanon,LBN,-1563742344,5.021740406,1129339966,116801.5972,1290820.003,..,646709.0845,2090718.508,2560013.056,526195.1685,-228173,51147308774,3.831447225,3.11590369,50329517818,67.72361779,-12107086799,158720.0761
2016,YR2016,Lesotho,LSO,-79234548.91,3.747327772,112069999.7,2301292.896,475389.9872,529015.8987,751339.0779,2423367.739,557188.9877,732702.2552,-3861,2114428033,2.380280033,3.521245464,2400602946,138.3478021,-1060147584,1144264.579
2016,YR2016,Liberia,LBR,-311699760.3,9.171903326,819179992.7,3002210.14,340869.993,607227.087,1446680.427,5000675.678,1060830.951,2669260.502,-26822,3398419600,-3.51645551,..,3117419600,..,-1057421109,9874208.45
2016,YR2016,Libya,LBY,439500000,0,179490005.5,..,43180.00004,..,552238.2855,689073.6222,6547220.23,355395.0787,-5081,49910960875,-2.901590108,..,49944260644,41.11017606,-4700400000,187150.076
2016,YR2016,Madagascar,MDG,-451114994.4,4.564608079,611690002.4,8944830.894,1124140.024,536204.6957,3966225.386,10218578.34,3534512.043,1020852.685,485,11848613735,1.338346028,0.983185808,11379471664,60.83469848,-175422309.7,8728199.005
2016,YR2016,Malawi,MWI,-119915635.2,2.12956276,1241609985,6964122.295,617720.0079,1023539.543,2233500.004,11814025.88,12652091.98,990499.9137,-5498,5433040160,-0.263775657,..,5409959444,..,-1225123660,7801321.507
2016,YR2016,Malaysia,MYS,-3372772123,4.471318192,-51819999.69,..,214190.0063,4828.20021,452319.8903,792818.0099,..,504387.9747,97737,3.01255E+11,2.933762254,4.270463921,2.92916E+11,126.8989788,19990335309,319199.4429
2016,YR2016,Maldives,MDV,-456639057.3,10.42760511,22709999.08,857223.3915,64489.99792,..,271657.4073,859842.7773,..,1549075.603,12191,4379136462,1.967739642,3.024830506,4026225703,149.0524946,-50674148.13,487808.1977
2016,YR2016,Mali,MLI,-259460805.1,2.541532543,1205160034,8962660.789,291920.0063,421126.8127,2930807.352,19182617.19,711955.1301,1315177.679,-30294,14026048691,2.528448295,1.998678106,13651411051,63.76329642,-2367638113,5260965.347
2016,YR2016,Marshall Islands,MHL,3055847.449,-1.52247327,12560000.42,..,116779.9979,..,..,..,..,131199.7473,-1901,200716000,4.297942638,1.748768738,257958900,117.0854461,-123815950,..
